id,event_type,event_cause,start_datetime,corridor_name,zone_name,latitude,longitude,priority,requires_road_closure,severity_score,cate,causal_delta,corridor_closure_rate,hour,time_of_day_factor,norm_causal_delta,norm_severity,norm_closure_rate,evitas_score,evitas_band
FKID003271,unplanned,tree_fall,2024-03-29 07:17:15.449+00,Mysore Road,Unknown,12.96147,77.5842333,High,True,3,-0.33304336720214034,0.2303303646357271,0.11036339165545088,7,1.0,0.34368490036511734,0.9999999996666666,0.9121037901645934,75.3,ORANGE
FKID005413,unplanned,others,2023-12-20 21:22:17.429+00,Non-corridor,Central Zone 1,12.9895441,77.663815,Low,True,2,1.0957768412465518,1.1036591139907583,0.12099871959026888,21,0.6,0.7476453461256091,0.6666666664444444,0.9999999917354498,75.2,ORANGE
FKID000499,unplanned,water_logging,2024-02-05 19:18:31.689+00,Non-corridor,Unknown,12.9758572,77.5875033,Low,True,2,0.2481830862443964,0.7379291871922178,0.12099871959026888,19,1.0,0.5784760334623086,0.6666666664444444,0.9999999917354498,75.2,ORANGE
FKID004509,planned,procession,2024-01-22 00:15:22.356+00,Non-corridor,Unknown,12.9016722,77.6605921,Low,True,2,1.1236484054003364,1.3767101672184605,0.12099871959026888,0,0.3,0.8739458088765424,0.6666666664444444,0.9999999917354498,75.1,ORANGE
FKID007237,planned,construction,2023-12-26 22:51:03.151+00,Mysore Road,Central Zone 2,12.9670407,77.588336,High,True,3,1.11075320814259,0.8692833560421094,0.11036339165545088,22,0.3,0.6392342400829978,0.9999999996666666,0.9121037901645934,75.1,ORANGE
FKID007194,unplanned,others,2023-12-25 19:17:14.887+00,Mysore Road,Central Zone 1,12.9684284,77.5947366,High,True,3,-0.01108763194620985,0.22205575800290367,0.11036339165545088,19,1.0,0.339857459912302,0.9999999996666666,0.9121037901645934,75.1,ORANGE
FKID000992,unplanned,vehicle_breakdown,2024-02-12 19:11:44.423+00,Non-corridor,Unknown,12.9804886,77.5708977,Low,True,2,-1.0160098043004588,0.722596850254358,0.12099871959026888,19,1.0,0.5713840218131535,0.6666666664444444,0.9999999917354498,75.0,ORANGE
FKID001481,planned,public_event,2024-02-17 00:05:46+00,Non-corridor,Unknown,12.90331187,77.62725031,Low,True,2,0.7364303375030723,1.3717041710962232,0.12099871959026888,12,0.3,0.871630272571906,0.6666666664444444,0.9999999917354498,75.0,ORANGE
FKID006210,planned,construction,2023-12-02 23:05:46+00,Non-corridor,South Zone 1,12.90572474,77.54278064,Low,True,2,0.8122350789578633,1.36994107071275,0.12099871959026888,12,0.3,0.870814745982,0.6666666664444444,0.9999999917354498,75.0,ORANGE
FKID001801,planned,public_event,2024-03-16 22:35:46+00,Non-corridor,Unknown,12.87032563,77.65862134,Low,True,2,0.4088012683189258,1.370551741953959,0.12099871959026888,12,0.3,0.8710972135258592,0.6666666664444444,0.9999999917354498,75.0,ORANGE
FKID006973,unplanned,vehicle_breakdown,2023-12-17 19:30:08.092+00,Old Madras Road,Central Zone 1,12.986545,77.64728037,High,True,3,0.1936150702824966,0.8680263716056889,0.045627376425855515,19,1.0,0.6386528187183337,0.9999999996666666,0.3770897427945616,74.9,ORANGE
FKID005076,unplanned,vehicle_breakdown,2024-01-14 17:53:20.642+00,Non-corridor,Unknown,13.0542733,77.7627317,Low,True,2,0.32596318157527376,0.7161695403829262,0.12099871959026888,17,1.0,0.5684110532001062,0.6666666664444444,0.9999999917354498,74.9,ORANGE
FKID004580,unplanned,vehicle_breakdown,2024-01-09 06:32:59.949+00,Non-corridor,East Zone 2,13.0199617,77.7092517,Low,True,2,0.5604135153846175,1.0890070232447582,0.12099871959026888,6,0.6,0.7408679840916115,0.6666666664444444,0.9999999917354498,74.9,ORANGE
FKID002186,unplanned,vehicle_breakdown,2024-03-19 04:46:49.271+00,Mysore Road,Unknown,12.9619885,77.5843182,High,True,3,0.27363122739595425,0.8470446055247411,0.11036339165545088,4,0.3,0.6289476491757513,0.9999999996666666,0.9121037901645934,74.8,ORANGE
FKID007635,planned,vehicle_breakdown,2024-01-09 23:07:49.215+00,Mysore Road,Central Zone 2,12.9668575,77.5874883,High,True,3,1.26204452059212,0.8516714844122115,0.11036339165545088,23,0.3,0.6310878238341977,0.9999999996666666,0.9121037901645934,74.8,ORANGE
FKID000994,planned,public_event,2024-02-12 22:05:46+00,Non-corridor,Unknown,12.87879912,77.6376673,Low,True,2,0.4088012683189258,1.3616521171556122,0.12099871959026888,12,0.3,0.8669806693226638,0.6666666664444444,0.9999999917354498,74.8,ORANGE
FKID003261,unplanned,tree_fall,2024-03-29 07:07:55.384+00,Mysore Road,Unknown,12.9671343,77.6078962,High,True,3,-1.0505346946023864,0.19785488556085795,0.11036339165545088,7,1.0,0.32866328449244836,0.9999999996666666,0.9121037901645934,74.7,ORANGE
FKID007936,unplanned,vehicle_breakdown,2024-01-19 19:58:03.86+00,Mysore Road,Unknown,12.9580301,77.5524753,High,True,3,0.009036385301496839,0.19445730385357818,0.11036339165545088,19,1.0,0.3270917243875119,0.9999999996666666,0.9121037901645934,74.7,ORANGE
FKID007618,unplanned,vehicle_breakdown,2024-01-09 06:17:44.007+00,Non-corridor,East Zone 2,13.018784,77.7076166,Low,True,2,0.5604135153846175,1.0737738370526906,0.12099871959026888,6,0.6,0.7338218348734107,0.6666666664444444,0.9999999917354498,74.7,ORANGE
FKID005389,planned,construction,2023-12-19 06:13:06.931+00,Non-corridor,Central Zone 1,12.9895606,77.6638081,Low,True,2,0.8606819752323597,1.063224342708604,0.12099871959026888,6,0.6,0.7289421392937883,0.6666666664444444,0.9999999917354498,74.5,ORANGE
FKID003213,unplanned,vehicle_breakdown,2024-03-28 20:33:27.408+00,Non-corridor,Unknown,13.0105704,77.6979102,Low,True,2,0.0792573338783141,0.6890152480083387,0.12099871959026888,20,1.0,0.5558507658397621,0.6666666664444444,0.9999999917354498,74.5,ORANGE
FKID003000,unplanned,water_logging,2024-03-26 04:43:46.232+00,Mysore Road,Unknown,12.9639847,77.581597,High,True,3,0.27363122739595425,0.8284467708074716,0.11036339165545088,4,0.3,0.6203451731801809,0.9999999996666666,0.9121037901645934,74.5,ORANGE
FKID003003,unplanned,water_logging,2024-03-26 04:45:01.257+00,Mysore Road,Unknown,12.9640463,77.5817789,High,True,3,0.27363122739595425,0.8284467708074716,0.11036339165545088,4,0.3,0.6203451731801809,0.9999999996666666,0.9121037901645934,74.5,ORANGE
FKID007926,unplanned,vehicle_breakdown,2024-01-19 07:47:04.586+00,Non-corridor,Unknown,12.9843622,77.582986,Low,True,2,0.09884031842653694,0.689386407331216,0.12099871959026888,7,1.0,0.5560224465334624,0.6666666664444444,0.9999999917354498,74.5,ORANGE
FKID003348,unplanned,vehicle_breakdown,2024-03-29 20:46:14.974+00,Non-corridor,Unknown,13.0075443,77.6900617,Low,True,2,0.0792573338783141,0.6893838302007992,0.12099871959026888,20,1.0,0.5560212544751993,0.6666666664444444,0.9999999917354498,74.5,ORANGE
FKID008005,unplanned,tree_fall,2024-01-22 22:17:43.344+00,Non-corridor,Unknown,12.9925918,77.5919329,Low,True,2,0.7182275709204881,1.3350575644040972,0.12099871959026888,22,0.3,0.8546792909559985,0.6666666664444444,0.9999999917354498,74.4,ORANGE
FKID006784,planned,construction,2023-12-14 04:51:08.445+00,Mysore Road,Central Zone 2,12.9671027,77.588061,High,True,3,0.2111166525794836,0.8255184359394905,0.11036339165545088,4,0.3,0.6189906644004353,0.9999999996666666,0.9121037901645934,74.4,ORANGE
FKID007787,planned,procession,2024-01-14 21:35:56.512+00,Non-corridor,Central Zone 1,12.9670116,77.6590653,Low,True,2,1.5276528606879818,1.0549912974487816,0.12099871959026888,21,0.6,0.72513392316031,0.6666666664444444,0.9999999917354498,74.4,ORANGE
FKID007633,planned,construction,2024-01-09 21:37:26.07+00,ORR North 1,North Zone 1,13.0416414,77.6118399,High,True,3,0.7356100193806479,0.852793311164451,0.08,21,0.6,0.6316067276665007,0.9999999996666666,0.661164015699798,74.3,ORANGE
FKID007632,planned,construction,2024-01-09 21:34:43.624+00,ORR North 1,North Zone 1,13.0419465,77.6119078,High,True,3,0.7356100193806479,0.852793311164451,0.08,21,0.6,0.6316067276665007,0.9999999996666666,0.661164015699798,74.3,ORANGE
FKID005081,unplanned,vehicle_breakdown,2024-01-14 18:43:55.81+00,Non-corridor,East Zone 1,12.9448609,77.7470882,Low,True,2,-0.6791029812792888,0.6723900294642116,0.12099871959026888,18,1.0,0.5481607284982558,0.6666666664444444,0.9999999917354498,74.2,ORANGE
FKID001167,planned,procession,2024-02-13 06:35:46+00,Non-corridor,Unknown,12.9671627,77.61127353,Low,True,2,-0.32224753675514056,1.3245311310468182,0.12099871959026888,12,0.3,0.8498102622947814,0.6666666664444444,0.9999999917354498,74.2,ORANGE
FKID003758,planned,public_event,2024-04-04 19:05:46+00,Non-corridor,Unknown,12.99351325,77.60736145,Low,True,2,1.376577774743582,1.3160958665111928,0.12099871959026888,12,0.3,0.8459085091182881,0.6666666664444444,0.9999999917354498,74.1,ORANGE
FKID000810,unplanned,construction,2024-03-11 18:47:54.948+00,ORR East 1,Unknown,12.9161006,77.6324548,High,True,3,0.4355191508117108,0.5329342593251079,0.07377049180327869,18,1.0,0.4836551054887429,0.9999999996666666,0.6096799325100596,74.1,ORANGE
FKID000997,planned,construction,2024-03-12 17:05:46+00,Non-corridor,Unknown,13.04889341,77.49697387,Low,True,2,-0.231582224924301,1.306651572516659,0.12099871959026888,12,0.3,0.8415400267858989,0.6666666664444444,0.9999999917354498,74.0,ORANGE
FKID001691,planned,public_event,2024-02-21 06:11:35.579+00,Non-corridor,Unknown,12.9940312,77.4888442,Low,True,2,1.2003291460368255,1.0259287585153152,0.12099871959026888,6,0.6,0.7116909714755464,0.6666666664444444,0.9999999917354498,73.9,ORANGE
FKID006401,planned,public_event,2023-12-01 21:01:00.395+00,Old Airport Road,Central Zone 1,12.96067984,77.6415265,High,True,3,0.3632511863567537,0.8372543742776837,0.07894736842105263,21,0.6,0.6244191526827865,0.9999999996666666,0.6524644891774322,73.9,ORANGE
FKID007037,unplanned,vehicle_breakdown,2023-12-19 18:33:48.573+00,Mysore Road,Central Zone 2,12.9590598,77.5558196,High,False,1,-0.16013846838573337,1.3736699630187137,0.11036339165545088,18,1.0,0.8725395546513842,0.3333333332222222,0.9121037901645934,73.8,ORANGE
FKID004632,planned,public_event,2024-01-19 12:05:46+00,Non-corridor,Unknown,12.85849674,77.70843889,Low,True,2,0.2619603524560022,1.2976381000642891,0.12099871959026888,12,0.3,0.837370822059273,0.6666666664444444,0.9999999917354498,73.8,ORANGE
FKID004641,planned,public_event,2024-01-09 07:33:57.767+00,Non-corridor,South Zone 2,12.8983117,77.6055099,Low,True,2,-0.03394754978541737,0.6464426408711058,0.12099871959026888,7,1.0,0.5361586975675982,0.6666666664444444,0.9999999917354498,73.8,ORANGE
FKID006894,planned,construction,2023-12-16 03:16:32.764+00,Airport New South Road,North Zone 1,13.00271757,77.62213905,High,True,3,1.3164599300776612,0.8298510208377923,0.1044776119402985,3,0.3,0.6209947126218017,0.9999999996666666,0.8634604682646615,73.5,ORANGE
FKID002030,unplanned,vehicle_breakdown,2024-02-26 21:27:36.123+00,Non-corridor,Unknown,12.9624901,77.5048062,Low,True,2,1.0513912013867779,0.9994672730798515,0.12099871959026888,21,0.6,0.6994511437361195,0.6666666664444444,0.9999999917354498,73.5,ORANGE
FKID007405,unplanned,vehicle_breakdown,2024-01-01 21:33:59.281+00,Non-corridor,South Zone 1,12.9120367,77.5858317,Low,True,2,0.6543099958031895,0.9943264743403559,0.12099871959026888,21,0.6,0.6970732541362348,0.6666666664444444,0.9999999917354498,73.4,ORANGE
FKID005475,unplanned,vehicle_breakdown,2023-12-23 20:57:00.807+00,Non-corridor,Central Zone 1,12.9675483,77.6530283,Low,True,2,-0.07503649354834963,0.6213971566121279,0.12099871959026888,20,1.0,0.5245738447924937,0.6666666664444444,0.9999999917354498,73.4,ORANGE
FKID008028,unplanned,vehicle_breakdown,2024-01-23 21:25:58.525+00,Non-corridor,Unknown,12.9713356,77.5868435,Low,True,2,0.795668054770288,0.9922136146849891,0.12099871959026888,21,0.6,0.6960959455009224,0.6666666664444444,0.9999999917354498,73.4,ORANGE
FKID001925,planned,vip_movement,2024-03-17 22:05:46+00,Non-corridor,Unknown,12.84974901,77.58841351,Low,True,2,2.382345565922611,1.262323130797749,0.12099871959026888,12,0.3,0.8210357927390254,0.6666666664444444,0.9999999917354498,73.2,ORANGE
FKID006467,unplanned,vehicle_breakdown,2023-12-04 00:39:51.578+00,Varthur Road,East Zone 1,12.953675,77.717451,High,True,3,-11.071292613945824,0.6852208709427434,0.11688311688311688,0,0.3,0.5540956670273925,0.9999999996666666,0.9659863865743801,73.2,ORANGE
FKID002018,planned,construction,2023-11-28 12:05:46+00,Non-corridor,West Zone 2,12.98773709,77.55986202,Low,True,2,-6.0436655146104465,1.257936910481572,0.12099871959026888,12,0.3,0.8190069353179968,0.6666666664444444,0.9999999917354498,73.2,ORANGE
FKID003130,planned,construction,2024-02-15 12:05:46+00,Non-corridor,Unknown,12.97326156,77.57768172,Low,True,2,1.4647142974369434,1.261703301575349,0.12099871959026888,12,0.3,0.8207490891475531,0.6666666664444444,0.9999999917354498,73.2,ORANGE
FKID007213,planned,procession,2023-12-26 02:26:15.6+00,Magadi Road,Central Zone 2,12.9740557,77.5662098,High,True,3,1.0246963973651153,1.4528011382916888,0.04081632653061224,2,0.3,0.9091418820801216,0.9999999996666666,0.3373285794386724,73.1,ORANGE
FKID003618,unplanned,tree_fall,2024-04-03 07:06:03.851+00,ORR North 1,Unknown,13.0427175,77.6122126,High,True,3,0.015936759033977482,0.4053935223086129,0.08,7,1.0,0.42466081151198515,0.9999999996666666,0.661164015699798,73.1,ORANGE
FKID004426,planned,public_event,2023-12-03 12:05:46+00,Non-corridor,East Zone 1,12.92080865,77.73643041,Low,True,2,-0.16296838984891057,1.252129266384287,0.12099871959026888,12,0.3,0.8163205946930143,0.6666666664444444,0.9999999917354498,73.1,ORANGE
FKID001584,unplanned,tree_fall,2024-02-19 18:31:50.228+00,Non-corridor,Unknown,12.8876902,77.5819406,Low,True,2,0.46353442334478545,0.6044065647101282,0.12099871959026888,18,1.0,0.5167148030701924,0.6666666664444444,0.9999999917354498,73.1,ORANGE
FKID007249,planned,procession,2023-12-27 05:31:20.838+00,Magadi Road,Central Zone 2,12.9741263,77.5662671,High,True,3,0.6550061541908482,1.448419310382237,0.04081632653061224,5,0.3,0.9071150563780533,0.9999999996666666,0.3373285794386724,73.0,ORANGE
FKID007248,planned,procession,2023-12-27 05:29:30.884+00,Magadi Road,Central Zone 2,12.9742147,77.5662877,High,True,3,0.6550061541908482,1.448419310382237,0.04081632653061224,5,0.3,0.9071150563780533,0.9999999996666666,0.3373285794386724,73.0,ORANGE
FKID003252,unplanned,water_logging,2024-03-29 06:59:48.235+00,Mysore Road,Unknown,12.9634616,77.5675385,High,True,3,-0.14822057349184942,0.4521281850425156,0.11036339165545088,6,0.6,0.44627804924107173,0.9999999996666666,0.9121037901645934,72.9,ORANGE
FKID003755,planned,public_event,2024-04-04 17:05:46+00,Non-corridor,Unknown,13.00200051,77.61210604,Low,True,2,0.9524193007726134,1.24265649688067,0.12099871959026888,12,0.3,0.8119389409410984,0.6666666664444444,0.9999999917354498,72.9,ORANGE
FKID007590,unplanned,vehicle_breakdown,2024-01-08 08:22:09.888+00,Mysore Road,Central Zone 2,12.9579698,77.5536554,High,False,1,-3.852950409513579,1.3102452798504727,0.11036339165545088,8,1.0,0.8432023053008021,0.3333333332222222,0.9121037901645934,72.8,ORANGE
FKID006479,unplanned,vehicle_breakdown,2023-12-04 07:04:11.485+00,Bellary Road 2,North Zone 1,13.0765848,77.5928971,High,True,3,-1.2310951013286635,0.8725556596014505,0.0316622691292876,7,1.0,0.64074785246032,0.9999999996666666,0.2616744125460942,72.7,ORANGE
FKID000003,unplanned,tree_fall,2024-03-07 17:56:55.061+00,Non-corridor,Unknown,13.0061469,77.5794348,Low,True,2,0.6216326416881846,0.5765699581630777,0.12099871959026888,17,1.0,0.5038389095449758,0.6666666664444444,0.9999999917354498,72.6,ORANGE
FKID007779,unplanned,others,2024-01-14 13:36:23.554+00,Non-corridor,Central Zone 2,12.9770626,77.5839859,Low,True,2,1.305588831443479,1.2164081357676235,0.12099871959026888,13,0.3,0.7997976944018779,0.6666666664444444,0.9999999917354498,72.5,ORANGE
FKID006645,planned,construction,2023-12-08 12:05:46+00,Airport New South Road,North Zone 1,13.00353423,77.6195401,High,True,3,1.2253801941448899,0.7586320372085285,0.1044776119402985,12,0.3,0.5880521896661182,0.9999999996666666,0.8634604682646615,72.4,ORANGE
FKID006763,planned,construction,2023-12-13 21:05:46+00,Airport New South Road,North Zone 1,13.00276995,77.62205239,High,True,3,1.2253801941448899,0.7586320372085273,0.1044776119402985,12,0.3,0.5880521896661176,0.9999999996666666,0.8634604682646615,72.4,ORANGE
FKID003234,unplanned,water_logging,2024-03-29 06:30:05.847+00,Mysore Road,Unknown,12.9675599,77.5744837,High,True,3,-0.13013483122155373,0.42628652854621474,0.11036339165545088,6,0.6,0.43432492496210506,0.9999999996666666,0.9121037901645934,72.4,ORANGE
FKID006169,unplanned,vehicle_breakdown,2023-11-22 22:20:43.544+00,Varthur Road,East Zone 1,12.9556655,77.7005733,High,True,3,0.3174765793838256,0.6267321901393301,0.11688311688311688,22,0.3,0.5270415781900114,0.9999999996666666,0.9659863865743801,72.3,ORANGE
FKID004184,unplanned,procession,2023-12-25 08:31:49.434+00,Non-corridor,Unknown,12.8874767,77.7372183,Low,True,2,-1.7388364582219418,0.5553426928128335,0.12099871959026888,8,1.0,0.49402018368773865,0.6666666664444444,0.9999999917354498,72.3,ORANGE
FKID007523,unplanned,road_conditions,2024-01-05 22:33:44.33+00,Non-corridor,East Zone 1,12.9924176,77.7160581,Low,True,2,0.5957321895088342,1.2070054368319236,0.12099871959026888,22,0.3,0.7954484519702939,0.6666666664444444,0.9999999917354498,72.3,ORANGE
FKID005672,planned,construction,2024-01-19 12:05:46+00,ORR North 1,East Zone 2,12.99839542,77.66370535,High,True,3,1.0213297219848947,1.005635968470931,0.08,12,0.3,0.7023044895601079,0.9999999996666666,0.661164015699798,72.3,ORANGE
FKID000922,planned,protest,2024-02-10 21:41:03.559+00,Non-corridor,Unknown,13.0217897,77.6032151,Low,True,2,0.9740234296513501,0.918827735482739,0.12099871959026888,21,0.6,0.6621511194580835,0.6666666664444444,0.9999999917354498,72.2,ORANGE
FKID000920,unplanned,protest,2024-02-10 21:36:48.946+00,Non-corridor,Unknown,13.0217922,77.6032642,Low,True,2,0.9740234296513501,0.918827735482739,0.12099871959026888,21,0.6,0.6621511194580835,0.6666666664444444,0.9999999917354498,72.2,ORANGE
FKID004186,unplanned,road_conditions,2024-01-02 22:07:28.28+00,Non-corridor,East Zone 1,12.9931351,77.7216115,Low,True,2,0.5874205751623016,1.1970585514973988,0.12099871959026888,22,0.3,0.7908474947286702,0.6666666664444444,0.9999999917354498,72.2,ORANGE
FKID000921,planned,protest,2024-02-10 21:34:42.365+00,Non-corridor,Unknown,13.0218192,77.6032802,Low,True,2,0.9740234296513501,0.918827735482739,0.12099871959026888,21,0.6,0.6621511194580835,0.6666666664444444,0.9999999917354498,72.2,ORANGE
FKID000498,unplanned,tree_fall,2024-02-05 18:56:54.298+00,Non-corridor,Unknown,12.9538866,77.5687814,Low,True,2,-0.5050984357832936,0.5437276031018659,0.12099871959026888,18,1.0,0.48864759424687143,0.6666666664444444,0.9999999917354498,72.1,ORANGE
FKID007230,unplanned,vehicle_breakdown,2023-12-26 20:20:09.127+00,Non-corridor,West Zone 1,13.021064,77.528271,Low,True,2,3.990415918227772,0.5439122580588369,0.12099871959026888,20,1.0,0.488733006869306,0.6666666664444444,0.9999999917354498,72.1,ORANGE
FKID007782,unplanned,vehicle_breakdown,2024-01-14 19:17:59.193+00,Non-corridor,South Zone 2,12.9402233,77.597725,Low,True,2,-0.05949465729007698,0.5397223660222484,0.12099871959026888,19,1.0,0.48679496159593255,0.6666666664444444,0.9999999917354498,72.0,ORANGE
FKID001143,unplanned,vehicle_breakdown,2024-02-13 22:29:51.516+00,Mysore Road,Unknown,12.9630808,77.5850315,High,True,3,0.6989031382139965,0.6777379749980927,0.11036339165545088,22,0.3,0.5506344343774736,0.9999999996666666,0.9121037901645934,72.0,ORANGE
